"","date","totalcatch_kg","length_cm","n","samplewt_g","month","year","source","fishingseason","species","division","Source_nameAn"
"5900","2018-10-21",7000,21,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5901","2018-10-21",5120,21.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5902","2018-10-21",9000,21.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5903","2018-10-21",3000,21.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5904","2018-10-21",7000,21.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5905","2018-10-21",5120,22,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5906","2018-10-21",9000,22,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5907","2018-10-21",3000,22,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5908","2018-10-21",7000,22,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5909","2018-10-21",5120,19.5,14,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5910","2018-10-21",9000,19.5,14,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5911","2018-10-21",3000,19.5,14,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5912","2018-10-21",7000,19.5,14,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5913","2018-10-21",5120,18.5,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5914","2018-10-21",9000,18.5,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5915","2018-10-21",3000,18.5,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5916","2018-10-21",7000,18.5,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5917","2018-10-21",5120,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5918","2018-10-21",9000,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5919","2018-10-21",3000,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5920","2018-10-21",7000,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5921","2018-10-21",5120,20,21,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5922","2018-10-21",9000,20,21,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5923","2018-10-21",3000,20,21,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5924","2018-10-21",7000,20,21,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5925","2018-10-22",14039,22.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5926","2018-10-22",7000,22.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5927","2018-10-22",14039,20,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5928","2018-10-22",7000,20,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5929","2018-10-22",14039,20.5,18,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5930","2018-10-22",7000,20.5,18,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5931","2018-10-22",14039,17,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5932","2018-10-22",7000,17,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5933","2018-10-22",14039,22,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5934","2018-10-22",7000,22,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5935","2018-10-22",14039,19,10,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5936","2018-10-22",7000,19,10,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5937","2018-10-22",14039,21,10,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5938","2018-10-22",7000,21,10,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5939","2018-10-22",14039,21.5,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5940","2018-10-22",7000,21.5,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5941","2018-10-22",14039,17.5,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5942","2018-10-22",7000,17.5,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5943","2018-10-22",14039,18,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5944","2018-10-22",7000,18,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5945","2018-10-22",14039,18.5,5,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5946","2018-10-22",7000,18.5,5,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5947","2018-10-22",14039,19.5,14,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5948","2018-10-22",7000,19.5,14,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5949","2018-10-23",10104,21,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5950","2018-10-23",10104,20.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5951","2018-10-23",10104,23,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5952","2018-10-23",10104,21.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5953","2018-10-23",10104,22,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5954","2018-10-23",10104,22.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5955","2018-10-23",3678,22.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5956","2018-10-23",7000,22.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5957","2018-10-23",3678,24,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5958","2018-10-23",7000,24,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5959","2018-10-23",3678,23,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5960","2018-10-23",7000,23,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5961","2018-10-23",3678,23.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5962","2018-10-23",7000,23.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5963","2018-10-23",3678,19,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5964","2018-10-23",7000,19,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5965","2018-10-23",3678,21.5,19,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5966","2018-10-23",7000,21.5,19,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5967","2018-10-23",3678,22,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5968","2018-10-23",7000,22,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5969","2018-10-23",3678,21,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5970","2018-10-23",7000,21,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5971","2018-10-23",3678,19.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5972","2018-10-23",7000,19.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5973","2018-10-23",3678,20,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5974","2018-10-23",7000,20,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5975","2018-10-23",3678,18.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5976","2018-10-23",7000,18.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5977","2018-10-23",3678,20.5,19,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5978","2018-10-23",7000,20.5,19,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5979","2018-10-24",9364,22,28,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5980","2018-10-24",9364,20,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5981","2018-10-24",9364,19,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5982","2018-10-24",9364,23,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5983","2018-10-24",9364,19.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5984","2018-10-24",9364,20.5,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5985","2018-10-24",9364,21,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5986","2018-10-24",9364,21.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 6"
"5987","2018-10-24",7000,20,13,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5988","2018-10-24",3000,20,13,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5989","2018-10-24",11195,20,13,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5990","2018-10-24",7000,20.5,17,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5991","2018-10-24",3000,20.5,17,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5992","2018-10-24",11195,20.5,17,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5993","2018-10-24",7000,18.5,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5994","2018-10-24",3000,18.5,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5995","2018-10-24",11195,18.5,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5996","2018-10-24",7000,19,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5997","2018-10-24",3000,19,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5998","2018-10-24",11195,19,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"5999","2018-10-24",7000,19.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6000","2018-10-24",3000,19.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6001","2018-10-24",11195,19.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6002","2018-10-24",7000,21,11,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6003","2018-10-24",3000,21,11,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6004","2018-10-24",11195,21,11,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6005","2018-10-24",7000,18,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6006","2018-10-24",3000,18,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6007","2018-10-24",11195,18,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6008","2018-10-24",7000,21.5,21,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6009","2018-10-24",3000,21.5,21,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6010","2018-10-24",11195,21.5,21,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6011","2018-10-24",7000,22,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6012","2018-10-24",3000,22,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6013","2018-10-24",11195,22,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6014","2018-10-24",7000,22.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6015","2018-10-24",3000,22.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6016","2018-10-24",11195,22.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6017","2018-10-24",7000,23.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6018","2018-10-24",3000,23.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6019","2018-10-24",11195,23.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6020","2018-10-24",7000,23,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6021","2018-10-24",3000,23,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6022","2018-10-24",11195,23,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6023","2018-10-25",6500,17,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6024","2018-10-25",6500,20.5,13,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6025","2018-10-25",6500,21,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6026","2018-10-25",6500,21.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6027","2018-10-25",6500,22.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6028","2018-10-25",6500,17.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6029","2018-10-25",6500,18,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6030","2018-10-25",6500,22,5,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6031","2018-10-25",6500,20,10,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6032","2018-10-25",6500,19.5,4,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6033","2018-10-25",6500,18.5,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6034","2018-10-25",6500,19,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 2"
"6035","2018-10-25",4000,21.5,7,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6036","2018-10-25",8000,21.5,7,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6037","2018-10-25",4668,21.5,7,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6038","2018-10-25",6000,21.5,7,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6039","2018-10-25",4000,19.5,11,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6040","2018-10-25",8000,19.5,11,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6041","2018-10-25",4668,19.5,11,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6042","2018-10-25",6000,19.5,11,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6043","2018-10-25",4000,20,19,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6044","2018-10-25",8000,20,19,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6045","2018-10-25",4668,20,19,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6046","2018-10-25",6000,20,19,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6047","2018-10-25",4000,20.5,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6048","2018-10-25",8000,20.5,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6049","2018-10-25",4668,20.5,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6050","2018-10-25",6000,20.5,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6051","2018-10-25",4000,21,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6052","2018-10-25",8000,21,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6053","2018-10-25",4668,21,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6054","2018-10-25",6000,21,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6055","2018-10-25",4000,19,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6056","2018-10-25",8000,19,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6057","2018-10-25",4668,19,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6058","2018-10-25",6000,19,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6059","2018-10-25",4000,18.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6060","2018-10-25",8000,18.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6061","2018-10-25",4668,18.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6062","2018-10-25",6000,18.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6063","2018-10-25",4000,22.5,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6064","2018-10-25",8000,22.5,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6065","2018-10-25",4668,22.5,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6066","2018-10-25",6000,22.5,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6067","2018-10-25",4000,22,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6068","2018-10-25",8000,22,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6069","2018-10-25",4668,22,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6070","2018-10-25",6000,22,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6071","2018-10-25",4000,23,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6072","2018-10-25",8000,23,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6073","2018-10-25",4668,23,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6074","2018-10-25",6000,23,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6075","2018-10-25",4000,18,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6076","2018-10-25",8000,18,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6077","2018-10-25",4668,18,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6078","2018-10-25",6000,18,3,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6079","2018-10-25",4000,24,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6080","2018-10-25",8000,24,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6081","2018-10-25",4668,24,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6082","2018-10-25",6000,24,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6083","2018-10-25",4000,23.5,0,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6084","2018-10-25",8000,23.5,0,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6085","2018-10-25",4668,23.5,0,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6086","2018-10-25",6000,23.5,0,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6087","2018-10-27",2000,20,18,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6088","2018-10-27",1595,20,18,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6089","2018-10-27",10000,20,18,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6090","2018-10-27",2000,20.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6091","2018-10-27",1595,20.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6092","2018-10-27",10000,20.5,8,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6093","2018-10-27",2000,18,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6094","2018-10-27",1595,18,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6095","2018-10-27",10000,18,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6096","2018-10-27",2000,19.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6097","2018-10-27",1595,19.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6098","2018-10-27",10000,19.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6099","2018-10-27",2000,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6100","2018-10-27",1595,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6101","2018-10-27",10000,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6102","2018-10-27",2000,22.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6103","2018-10-27",1595,22.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6104","2018-10-27",10000,22.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6105","2018-10-27",2000,18.5,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6106","2018-10-27",1595,18.5,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6107","2018-10-27",10000,18.5,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6108","2018-10-27",2000,22,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6109","2018-10-27",1595,22,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6110","2018-10-27",10000,22,6,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6111","2018-10-27",2000,21,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6112","2018-10-27",1595,21,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6113","2018-10-27",10000,21,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6114","2018-10-27",2000,23.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6115","2018-10-27",1595,23.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6116","2018-10-27",10000,23.5,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6117","2018-10-27",2000,21.5,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6118","2018-10-27",1595,21.5,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6119","2018-10-27",10000,21.5,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6120","2018-10-27",2000,23,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6121","2018-10-27",1595,23,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6122","2018-10-27",10000,23,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6123","2018-10-28",5177,19.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6124","2018-10-28",3000,19.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6125","2018-10-28",8000,19.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6126","2018-10-28",5000,19.5,12,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6127","2018-10-28",5177,20,18,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6128","2018-10-28",3000,20,18,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6129","2018-10-28",8000,20,18,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6130","2018-10-28",5000,20,18,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6131","2018-10-28",5177,18.5,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6132","2018-10-28",3000,18.5,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6133","2018-10-28",8000,18.5,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6134","2018-10-28",5000,18.5,9,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6135","2018-10-28",5177,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6136","2018-10-28",3000,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6137","2018-10-28",8000,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6138","2018-10-28",5000,19,15,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6139","2018-10-28",5177,21,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6140","2018-10-28",3000,21,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6141","2018-10-28",8000,21,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6142","2018-10-28",5000,21,16,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6143","2018-10-28",5177,18,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6144","2018-10-28",3000,18,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6145","2018-10-28",8000,18,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6146","2018-10-28",5000,18,2,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6147","2018-10-28",5177,24,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6148","2018-10-28",3000,24,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6149","2018-10-28",8000,24,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6150","2018-10-28",5000,24,1,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6151","2018-10-28",5177,20.5,10,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
"6152","2018-10-28",3000,20.5,10,NA,10,2018,"fisher","2018-2019","PIL",27.7,"Fisher 1"
